transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Age
2017-08-06,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,39031.0,Male,75,Media Manager II,Retail,High Net Worth,N,Yes,19.0,5333 Aberg Lane,4877,QLD,Australia,4,65.0
2017-06-16,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42458.0,Male,75,Media Manager II,Retail,High Net Worth,N,Yes,19.0,5333 Aberg Lane,4877,QLD,Australia,4,65.0
2017-12-07,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37337.0,Male,75,Media Manager II,Retail,High Net Worth,N,Yes,19.0,5333 Aberg Lane,4877,QLD,Australia,4,65.0
2017-04-26,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,33455.0,Male,75,Media Manager II,Retail,High Net Worth,N,Yes,19.0,5333 Aberg Lane,4877,QLD,Australia,4,65.0
2017-02-06,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,35052.0,Male,75,Media Manager II,Retail,High Net Worth,N,Yes,19.0,5333 Aberg Lane,4877,QLD,Australia,4,65.0
2017-07-30,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,37823.0,Male,75,Media Manager II,Retail,High Net Worth,N,Yes,19.0,5333 Aberg Lane,4877,QLD,Australia,4,65.0
2017-06-05,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,39031.0,Male,75,Media Manager II,Retail,High Net Worth,N,Yes,19.0,5333 Aberg Lane,4877,QLD,Australia,4,65.0
2017-02-05,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,Female,10,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,182 Homewood Plaza,4053,QLD,Australia,7,56.0
2017-12-21,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Female,10,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,182 Homewood Plaza,4053,QLD,Australia,7,56.0
2017-01-25,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Female,10,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,182 Homewood Plaza,4053,QLD,Australia,7,56.0
2017-04-27,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Female,10,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,182 Homewood Plaza,4053,QLD,Australia,7,56.0
2017-01-23,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Female,94,Professor,Retail,Mass Customer,N,No,12.0,0 Sommers Circle,2145,NSW,Australia,9,32.0
2017-01-02,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Female,94,Professor,Retail,Mass Customer,N,No,12.0,0 Sommers Circle,2145,NSW,Australia,9,32.0
2017-03-04,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Female,94,Professor,Retail,Mass Customer,N,No,12.0,0 Sommers Circle,2145,NSW,Australia,9,32.0
2017-08-08,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Female,94,Professor,Retail,Mass Customer,N,No,12.0,0 Sommers Circle,2145,NSW,Australia,9,32.0
2017-07-19,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Female,94,Professor,Retail,Mass Customer,N,No,12.0,0 Sommers Circle,2145,NSW,Australia,9,32.0
2017-08-11,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Female,94,Professor,Retail,Mass Customer,N,No,12.0,0 Sommers Circle,2145,NSW,Australia,9,32.0
2017-06-17,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35052.0,Female,57,Human Resources Manager,Financial Services,Mass Customer,N,Yes,7.0,59231 Claremont Place,2170,NSW,Australia,9,45.0
2017-06-01,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,40303.0,Female,57,Human Resources Manager,Financial Services,Mass Customer,N,Yes,7.0,59231 Claremont Place,2170,NSW,Australia,9,45.0
2017-08-15,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556.0,Female,32,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,9 Shelley Center,2170,NSW,Australia,7,35.0
2017-02-28,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848.0,Female,32,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,9 Shelley Center,2170,NSW,Australia,7,35.0
2017-10-16,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367.0,Female,32,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,9 Shelley Center,2170,NSW,Australia,7,35.0
2017-09-17,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0,Female,32,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,9 Shelley Center,2170,NSW,Australia,7,35.0
2017-11-01,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410.0,Female,32,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,9 Shelley Center,2170,NSW,Australia,7,35.0
2017-07-30,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35560.0,Female,32,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,9 Shelley Center,2170,NSW,Australia,7,35.0
2017-10-13,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Male,44,Senior Quality Engineer,Manufacturing,High Net Worth,N,No,16.0,1 Eliot Road,3910,VIC,Australia,8,42.0
2017-11-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Male,44,Senior Quality Engineer,Manufacturing,High Net Worth,N,No,16.0,1 Eliot Road,3910,VIC,Australia,8,42.0
2017-11-11,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Male,44,Senior Quality Engineer,Manufacturing,High Net Worth,N,No,16.0,1 Eliot Road,3910,VIC,Australia,8,42.0
2017-10-31,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Male,19,Social Worker,Manufacturing,High Net Worth,N,No,13.0,8300 Vermont Center,3429,Victoria,Australia,6,53.0
2017-05-17,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Male,19,Social Worker,Manufacturing,High Net Worth,N,No,13.0,8300 Vermont Center,3429,Victoria,Australia,6,53.0
2017-05-17,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Male,19,Social Worker,Manufacturing,High Net Worth,N,No,13.0,8300 Vermont Center,3429,Victoria,Australia,6,53.0
2017-01-23,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Male,19,Social Worker,Manufacturing,High Net Worth,N,No,13.0,8300 Vermont Center,3429,Victoria,Australia,6,53.0
2017-05-16,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,Male,19,Social Worker,Manufacturing,High Net Worth,N,No,13.0,8300 Vermont Center,3429,Victoria,Australia,6,53.0
2017-07-03,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Male,19,Social Worker,Manufacturing,High Net Worth,N,No,13.0,8300 Vermont Center,3429,Victoria,Australia,6,53.0
2017-02-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Male,19,Social Worker,Manufacturing,High Net Worth,N,No,13.0,8300 Vermont Center,3429,Victoria,Australia,6,53.0
2017-11-12,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,38991.0,Male,59,Registered Nurse,Health,High Net Worth,N,Yes,7.0,0522 Nelson Crossing,4304,QLD,Australia,3,26.0
2017-08-18,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487.0,Male,59,Registered Nurse,Health,High Net Worth,N,Yes,7.0,0522 Nelson Crossing,4304,QLD,Australia,3,26.0
2017-02-18,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0,Male,59,Registered Nurse,Health,High Net Worth,N,Yes,7.0,0522 Nelson Crossing,4304,QLD,Australia,3,26.0
2017-01-07,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-11-09,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-04-01,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-05-19,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-04-30,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-01-08,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-08-08,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-02-04,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-10-11,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,Female,67,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0,50506 Buhler Terrace,3083,VIC,Australia,8,24.0
2017-11-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38859.0,Male,84,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,11.0,289 Lerdahl Terrace,2763,NSW,Australia,8,40.0
2017-07-29,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39526.0,Male,84,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,11.0,289 Lerdahl Terrace,2763,NSW,Australia,8,40.0
2017-08-27,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38482.0,Male,84,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,11.0,289 Lerdahl Terrace,2763,NSW,Australia,8,40.0
2017-01-29,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Female,99,Cost Accountant,Financial Services,Mass Customer,N,Yes,8.0,1 Coolidge Plaza,2150,NSW,Australia,7,63.0
2017-08-01,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33455.0,Female,99,Cost Accountant,Financial Services,Mass Customer,N,Yes,8.0,1 Coolidge Plaza,2150,NSW,Australia,7,63.0
2017-10-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,Female,99,Cost Accountant,Financial Services,Mass Customer,N,Yes,8.0,1 Coolidge Plaza,2150,NSW,Australia,7,63.0
2017-03-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Male,96,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0,8 Scott Street,3205,VIC,Australia,8,41.0
2017-07-02,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,Male,96,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0,8 Scott Street,3205,VIC,Australia,8,41.0
2017-11-14,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,Male,96,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0,8 Scott Street,3205,VIC,Australia,8,41.0
2017-04-09,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,Male,96,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0,8 Scott Street,3205,VIC,Australia,8,41.0
2017-09-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,33364.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-01-04,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38647.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-02-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-05-05,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38216.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-01-18,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,38991.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-06-15,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-03-30,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,41533.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-01-09,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,42218.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-11-17,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,37823.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-07-10,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,41434.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-09-11,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-10-03,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36145.0,Female,85,Assistant Professor,Health,Mass Customer,N,Yes,11.0,9816 Carberry Trail,2036,NSW,Australia,11,32.0
2017-12-30,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Male,5,Account Representative IV,Manufacturing,Mass Customer,N,No,1.0,6 Barby Road,4300,QLD,Australia,4,25.0
2017-04-19,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,Male,5,Account Representative IV,Manufacturing,Mass Customer,N,No,1.0,6 Barby Road,4300,QLD,Australia,4,25.0
2017-12-16,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Male,5,Account Representative IV,Manufacturing,Mass Customer,N,No,1.0,6 Barby Road,4300,QLD,Australia,4,25.0
2017-11-01,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,Male,5,Account Representative IV,Manufacturing,Mass Customer,N,No,1.0,6 Barby Road,4300,QLD,Australia,4,25.0
2017-11-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-03-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-12-02,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-10-29,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-12-15,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-12-05,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-06-21,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-07-06,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-05-21,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Male,88,Sales Associate,Manufacturing,High Net Worth,N,No,10.0,4233 Service Avenue,2340,NSW,Australia,5,50.0
2017-08-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38002.0,Male,29,Marketing Assistant,Manufacturing,Mass Customer,N,Yes,7.0,24 Merchant Plaza,3031,VIC,Australia,10,30.0
2017-08-05,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Male,29,Marketing Assistant,Manufacturing,Mass Customer,N,Yes,7.0,24 Merchant Plaza,3031,VIC,Australia,10,30.0
2017-07-17,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838.0,Male,29,Marketing Assistant,Manufacturing,Mass Customer,N,Yes,7.0,24 Merchant Plaza,3031,VIC,Australia,10,30.0
2017-11-06,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345.0,Male,38,Editor,Financial Services,Mass Customer,N,Yes,6.0,87 Twin Pines Plaza,3976,VIC,Australia,5,28.0
2017-01-12,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,Male,38,Editor,Financial Services,Mass Customer,N,Yes,6.0,87 Twin Pines Plaza,3976,VIC,Australia,5,28.0
2017-12-14,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,39031.0,Male,38,Editor,Financial Services,Mass Customer,N,Yes,6.0,87 Twin Pines Plaza,3976,VIC,Australia,5,28.0
2017-04-26,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42218.0,Male,38,Editor,Financial Services,Mass Customer,N,Yes,6.0,87 Twin Pines Plaza,3976,VIC,Australia,5,28.0
2017-01-30,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42295.0,Male,38,Editor,Financial Services,Mass Customer,N,Yes,6.0,87 Twin Pines Plaza,3976,VIC,Australia,5,28.0
2017-10-10,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Male,58,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,42829 Charing Cross Road,3107,VIC,Australia,8,18.0
2017-11-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Male,58,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,42829 Charing Cross Road,3107,VIC,Australia,8,18.0
2017-02-14,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Male,58,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,42829 Charing Cross Road,3107,VIC,Australia,8,18.0
2017-11-16,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,Male,58,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,42829 Charing Cross Road,3107,VIC,Australia,8,18.0
2017-06-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Male,58,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,42829 Charing Cross Road,3107,VIC,Australia,8,18.0
2017-11-03,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Male,58,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,42829 Charing Cross Road,3107,VIC,Australia,8,18.0
2017-04-04,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,Male,58,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,42829 Charing Cross Road,3107,VIC,Australia,8,18.0
2017-04-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Male,58,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,42829 Charing Cross Road,3107,VIC,Australia,8,18.0
2017-12-23,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34071.0,Female,66,Media Manager III,Health,Mass Customer,N,No,13.0,1 Moose Avenue,2017,NSW,Australia,8,51.0
2017-05-07,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36334.0,Female,66,Media Manager III,Health,Mass Customer,N,No,13.0,1 Moose Avenue,2017,NSW,Australia,8,51.0
2017-07-11,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37668.0,Female,66,Media Manager III,Health,Mass Customer,N,No,13.0,1 Moose Avenue,2017,NSW,Australia,8,51.0
2017-07-18,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,38573.0,Female,66,Media Manager III,Health,Mass Customer,N,No,13.0,1 Moose Avenue,2017,NSW,Australia,8,51.0
2017-04-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698.0,Female,66,Media Manager III,Health,Mass Customer,N,No,13.0,1 Moose Avenue,2017,NSW,Australia,8,51.0
2017-01-05,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Female,93,Legal Assistant,Manufacturing,Mass Customer,N,No,9.0,6 Logan Junction,2148,NSW,Australia,9,28.0
2017-12-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Female,93,Legal Assistant,Manufacturing,Mass Customer,N,No,9.0,6 Logan Junction,2148,NSW,Australia,9,28.0
2017-06-25,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-02-16,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,38647.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-10-29,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-04-22,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-07-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41434.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-10-23,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-07-02,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,39915.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-09-03,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,36334.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-06-12,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Female,53,Accountant IV,Property,Mass Customer,N,Yes,16.0,648 Rigney Pass,2460,NSW,Australia,2,42.0
2017-12-17,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,Female,9,VP Quality Control,Financial Services,High Net Worth,N,No,18.0,85 Cody Hill,2770,NSW,Australia,8,45.0
2017-07-17,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Female,9,VP Quality Control,Financial Services,High Net Worth,N,No,18.0,85 Cody Hill,2770,NSW,Australia,8,45.0
2017-11-13,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,Female,9,VP Quality Control,Financial Services,High Net Worth,N,No,18.0,85 Cody Hill,2770,NSW,Australia,8,45.0
2017-07-29,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,Female,9,VP Quality Control,Financial Services,High Net Worth,N,No,18.0,85 Cody Hill,2770,NSW,Australia,8,45.0
2017-01-28,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Female,9,VP Quality Control,Financial Services,High Net Worth,N,No,18.0,85 Cody Hill,2770,NSW,Australia,8,45.0
2017-05-03,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Female,9,VP Quality Control,Financial Services,High Net Worth,N,No,18.0,85 Cody Hill,2770,NSW,Australia,8,45.0
2017-01-11,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Male,60,VP Accounting,Financial Services,Affluent Customer,N,No,13.0,2 Lillian Alley,4154,QLD,Australia,9,49.0
2017-04-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,Male,60,VP Accounting,Financial Services,Affluent Customer,N,No,13.0,2 Lillian Alley,4154,QLD,Australia,9,49.0
2017-10-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Male,60,VP Accounting,Financial Services,Affluent Customer,N,No,13.0,2 Lillian Alley,4154,QLD,Australia,9,49.0
2017-03-18,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33879.0,Female,64,Social Worker,Manufacturing,Affluent Customer,N,Yes,16.0,75790 Towne Avenue,4221,QLD,Australia,9,43.0
2017-02-24,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38206.0,Female,64,Social Worker,Manufacturing,Affluent Customer,N,Yes,16.0,75790 Towne Avenue,4221,QLD,Australia,9,43.0
2017-11-19,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707.0,Female,64,Social Worker,Manufacturing,Affluent Customer,N,Yes,16.0,75790 Towne Avenue,4221,QLD,Australia,9,43.0
2017-04-20,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874.0,Female,64,Social Worker,Manufacturing,Affluent Customer,N,Yes,16.0,75790 Towne Avenue,4221,QLD,Australia,9,43.0
2017-06-09,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Male,43,Assistant Media Planner,Entertainment,High Net Worth,N,No,6.0,5 Fisk Way,2230,NSW,Australia,12,42.0
2017-08-07,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Male,43,Assistant Media Planner,Entertainment,High Net Worth,N,No,6.0,5 Fisk Way,2230,NSW,Australia,12,42.0
